=== Fuzzer run 1 ===
[*] Exiting with code 1
=== Fuzzer run 1 ===
NEW    run: 16734 (1228/s), ft: 4983 (63/s), corp: 19 (183b), len:  2/13, t: 14s, mem: 62mb
NEW    run: 16815 (1226/s), ft: 4987 (63/s), corp: 19 (185b), len:  2/13, t: 14s, mem: 62mb
NEW    run: 16826 (1226/s), ft: 4991 (63/s), corp: 19 (187b), len:  2/13, t: 14s, mem: 62mb
NEW    run: 16897 (1225/s), ft: 4995 (63/s), corp: 19 (189b), len:  2/13, t: 14s, mem: 63mb
NEW    run: 16969 (1224/s), ft: 4999 (63/s), corp: 19 (191b), len:  2/13, t: 14s, mem: 63mb
NEW    run: 17015 (1224/s), ft: 5003 (63/s), corp: 19 (193b), len:  2/13, t: 14s, mem: 63mb
NEW    run: 17521 (1221/s), ft: 5007 (61/s), corp: 19 (195b), len:  2/13, t: 14s, mem: 63mb
NEW    run: 17597 (1221/s), ft: 5011 (61/s), corp: 19 (197b), len:  2/13, t: 14s, mem: 63mb
NEW    run: 17654 (1220/s), ft: 5015 (61/s), corp: 19 (199b), len:  2/13, t: 14s, mem: 63mb
NEW    run: 17705 (1220/s), ft: 5019 (61/s), corp: 19 (201b), len:  2/13, t: 15s, mem: 64mb
NEW    run: 18101 (1219/s), ft: 5023 (60/s), corp: 19 (203b), len:  2/13, t: 15s, mem: 64mb
NEW    run: 18122 (1219/s), ft: 5027 (60/s), corp: 19 (205b), len:  2/13, t: 15s, mem: 64mb
NEW    run: 18133 (1219/s), ft: 5031 (61/s), corp: 19 (207b), len:  2/13, t: 15s, mem: 64mb
NEW    run: 18294 (1218/s), ft: 5035 (60/s), corp: 19 (209b), len:  2/13, t: 15s, mem: 64mb
NEW    run: 18375 (1217/s), ft: 5039 (60/s), corp: 19 (211b), len:  2/13, t: 15s, mem: 65mb
NEW    run: 18552 (1217/s), ft: 5043 (60/s), corp: 19 (213b), len:  2/13, t: 15s, mem: 65mb
NEW    run: 18593 (1216/s), ft: 5047 (60/s), corp: 19 (215b), len:  2/13, t: 15s, mem: 65mb
NEW    run: 18789 (1216/s), ft: 5051 (60/s), corp: 19 (217b), len:  2/13, t: 15s, mem: 65mb
NEW    run: 18980 (1215/s), ft: 5055 (59/s), corp: 19 (219b), len:  2/13, t: 16s, mem: 65mb
NEW    run: 19022 (1215/s), ft: 5059 (59/s), corp: 19 (221b), len:  2/13, t: 16s, mem: 65mb
NEW    run: 19028 (1215/s), ft: 5063 (60/s), corp: 19 (223b), len:  2/13, t: 16s, mem: 65mb
NEW    run: 19274 (1213/s), ft: 5067 (59/s), corp: 19 (225b), len:  2/13, t: 16s, mem: 66mb
NEW    run: 19286 (1214/s), ft: 5071 (59/s), corp: 19 (227b), len:  2/13, t: 16s, mem: 66mb
NEW    run: 19397 (1213/s), ft: 5075 (59/s), corp: 19 (229b), len:  2/13, t: 16s, mem: 66mb
NEW    run: 19544 (1214/s), ft: 5079 (59/s), corp: 19 (231b), len:  2/13, t: 16s, mem: 66mb
NEW    run: 19700 (1213/s), ft: 5083 (59/s), corp: 19 (233b), len:  2/13, t: 16s, mem: 66mb
NEW    run: 19701 (1213/s), ft: 5087 (59/s), corp: 19 (235b), len:  2/13, t: 16s, mem: 66mb
NEW    run: 19743 (1213/s), ft: 5091 (59/s), corp: 19 (237b), len:  2/13, t: 16s, mem: 66mb
NEW    run: 19879 (1212/s), ft: 5095 (59/s), corp: 19 (239b), len:  2/13, t: 16s, mem: 67mb
NEW    run: 19925 (1212/s), ft: 5099 (59/s), corp: 19 (241b), len:  2/13, t: 16s, mem: 67mb
NEW    run: 19968 (1213/s), ft: 5103 (59/s), corp: 19 (243b), len:  2/13, t: 16s, mem: 67mb
NEW    run: 20034 (1212/s), ft: 5107 (59/s), corp: 19 (245b), len:  2/13, t: 17s, mem: 67mb
NEW    run: 20093 (1212/s), ft: 5111 (59/s), corp: 19 (247b), len:  2/13, t: 17s, mem: 67mb
NEW    run: 20104 (1211/s), ft: 5115 (59/s), corp: 19 (249b), len:  2/13, t: 17s, mem: 67mb
NEW    run: 20110 (1211/s), ft: 5119 (60/s), corp: 19 (251b), len:  2/13, t: 17s, mem: 67mb
NEW    run: 20201 (1211/s), ft: 5123 (60/s), corp: 19 (253b), len:  2/13, t: 17s, mem: 67mb
NEW    run: 20223 (1211/s), ft: 5127 (60/s), corp: 19 (255b), len:  2/13, t: 17s, mem: 68mb
NEW    run: 20239 (1210/s), ft: 5131 (60/s), corp: 19 (257b), len:  2/13, t: 17s, mem: 68mb
NEW    run: 20307 (1211/s), ft: 5135 (60/s), corp: 19 (259b), len:  2/13, t: 17s, mem: 68mb
NEW    run: 20400 (1210/s), ft: 5139 (60/s), corp: 19 (261b), len:  2/13, t: 17s, mem: 68mb
NEW    run: 20531 (1211/s), ft: 5143 (60/s), corp: 19 (263b), len:  2/13, t: 17s, mem: 68mb
NEW    run: 20717 (1209/s), ft: 5147 (59/s), corp: 19 (265b), len:  2/13, t: 17s, mem: 68mb
NEW    run: 20809 (1209/s), ft: 5151 (59/s), corp: 19 (267b), len:  2/13, t: 17s, mem: 68mb
NEW    run: 20896 (1209/s), ft: 5155 (59/s), corp: 19 (269b), len:  2/13, t: 17s, mem: 69mb
NEW    run: 20957 (1208/s), ft: 5159 (59/s), corp: 19 (271b), len:  2/13, t: 17s, mem: 69mb
NEW    run: 20969 (1208/s), ft: 5163 (60/s), corp: 19 (273b), len:  2/13, t: 17s, mem: 69mb
NEW    run: 21351 (1207/s), ft: 5167 (59/s), corp: 19 (275b), len:  2/13, t: 18s, mem: 69mb
NEW    run: 21422 (1207/s), ft: 5171 (59/s), corp: 19 (277b), len:  2/13, t: 18s, mem: 69mb
NEW    run: 21424 (1207/s), ft: 5175 (59/s), corp: 19 (279b), len:  2/13, t: 18s, mem: 69mb
NEW    run: 21470 (1207/s), ft: 5179 (59/s), corp: 19 (281b), len:  2/13, t: 18s, mem: 69mb
NEW    run: 21586 (1206/s), ft: 5183 (59/s), corp: 19 (283b), len:  2/13, t: 18s, mem: 70mb
NEW    run: 21587 (1206/s), ft: 5187 (59/s), corp: 19 (285b), len:  2/13, t: 18s, mem: 70mb
NEW    run: 21617 (1206/s), ft: 5191 (59/s), corp: 19 (287b), len:  2/13, t: 18s, mem: 70mb
NEW    run: 21968 (1204/s), ft: 5195 (58/s), corp: 19 (289b), len:  2/13, t: 18s, mem: 70mb
NEW    run: 22012 (1203/s), ft: 5199 (58/s), corp: 19 (291b), len:  2/13, t: 18s, mem: 70mb
NEW    run: 22033 (1203/s), ft: 5203 (59/s), corp: 19 (293b), len:  2/13, t: 18s, mem: 70mb
NEW    run: 22134 (1203/s), ft: 5207 (59/s), corp: 19 (295b), len:  2/13, t: 18s, mem: 71mb
NEW    run: 22315 (1202/s), ft: 5211 (58/s), corp: 19 (297b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22321 (1202/s), ft: 5215 (58/s), corp: 19 (299b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22417 (1202/s), ft: 5219 (58/s), corp: 19 (301b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22420 (1202/s), ft: 5223 (59/s), corp: 19 (303b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22451 (1202/s), ft: 5227 (59/s), corp: 19 (305b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22462 (1201/s), ft: 5231 (59/s), corp: 19 (307b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22568 (1201/s), ft: 5235 (59/s), corp: 19 (309b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22594 (1202/s), ft: 5239 (59/s), corp: 19 (311b), len:  2/13, t: 19s, mem: 71mb
NEW    run: 22625 (1201/s), ft: 5243 (59/s), corp: 19 (313b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 22677 (1201/s), ft: 5247 (59/s), corp: 19 (315b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 22804 (1200/s), ft: 5251 (59/s), corp: 19 (317b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 22900 (1200/s), ft: 5255 (59/s), corp: 19 (319b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 22916 (1200/s), ft: 5259 (59/s), corp: 19 (321b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 22932 (1200/s), ft: 5263 (59/s), corp: 19 (323b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 23003 (1200/s), ft: 5267 (59/s), corp: 19 (325b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 23069 (1199/s), ft: 5271 (59/s), corp: 19 (327b), len:  2/13, t: 19s, mem: 72mb
NEW    run: 23340 (1197/s), ft: 5275 (59/s), corp: 19 (329b), len:  2/13, t: 19s, mem: 73mb
NEW    run: 23346 (1197/s), ft: 5279 (59/s), corp: 19 (331b), len:  2/13, t: 19s, mem: 73mb
NEW    run: 23522 (1197/s), ft: 5283 (59/s), corp: 19 (333b), len:  2/13, t: 20s, mem: 73mb
NEW    run: 23643 (1197/s), ft: 5287 (59/s), corp: 19 (335b), len:  2/13, t: 20s, mem: 73mb
NEW    run: 23689 (1197/s), ft: 5291 (59/s), corp: 19 (337b), len:  2/13, t: 20s, mem: 73mb
NEW    run: 23840 (1196/s), ft: 5295 (58/s), corp: 19 (339b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 23916 (1196/s), ft: 5299 (58/s), corp: 19 (341b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 24012 (1195/s), ft: 5303 (58/s), corp: 19 (343b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 24043 (1195/s), ft: 5307 (59/s), corp: 19 (345b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 24054 (1195/s), ft: 5311 (59/s), corp: 19 (347b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 24115 (1196/s), ft: 5315 (59/s), corp: 19 (349b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 24387 (1194/s), ft: 5319 (58/s), corp: 19 (351b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 24433 (1193/s), ft: 5323 (58/s), corp: 19 (353b), len:  2/13, t: 20s, mem: 74mb
NEW    run: 24449 (1193/s), ft: 5327 (58/s), corp: 19 (355b), len:  2/13, t: 20s, mem: 75mb
NEW    run: 24475 (1193/s), ft: 5331 (59/s), corp: 19 (357b), len:  2/13, t: 21s, mem: 75mb
NEW    run: 24506 (1193/s), ft: 5335 (59/s), corp: 19 (359b), len:  2/13, t: 21s, mem: 75mb
NEW    run: 24653 (1193/s), ft: 5339 (58/s), corp: 19 (361b), len:  2/13, t: 21s, mem: 75mb
NEW    run: 24672 (1192/s), ft: 5343 (59/s), corp: 19 (363b), len:  2/13, t: 21s, mem: 75mb
NEW    run: 24788 (1193/s), ft: 5347 (59/s), corp: 19 (365b), len:  2/13, t: 21s, mem: 75mb
NEW    run: 24909 (1192/s), ft: 5351 (58/s), corp: 19 (367b), len:  2/13, t: 21s, mem: 75mb
NEW    run: 24965 (1192/s), ft: 5355 (58/s), corp: 19 (369b), len:  2/13, t: 21s, mem: 75mb
NEW    run: 25027 (1192/s), ft: 5359 (59/s), corp: 19 (371b), len:  2/13, t: 21s, mem: 76mb
NEW    run: 25080 (1192/s), ft: 5363 (59/s), corp: 19 (373b), len:  2/13, t: 21s, mem: 76mb
NEW    run: 25372 (1192/s), ft: 5367 (58/s), corp: 19 (375b), len:  2/13, t: 21s, mem: 76mb
NEW    run: 25433 (1192/s), ft: 5371 (58/s), corp: 19 (377b), len:  2/13, t: 21s, mem: 76mb
NEW    run: 25544 (1191/s), ft: 5375 (58/s), corp: 19 (379b), len:  2/13, t: 21s, mem: 76mb
NEW    run: 25560 (1191/s), ft: 5379 (58/s), corp: 19 (381b), len:  2/13, t: 21s, mem: 76mb
NEW    run: 25751 (1191/s), ft: 5383 (58/s), corp: 19 (383b), len:  2/13, t: 22s, mem: 77mb
NEW    run: 25777 (1190/s), ft: 5387 (58/s), corp: 19 (385b), len:  2/13, t: 22s, mem: 77mb
NEW    run: 25778 (1190/s), ft: 5391 (58/s), corp: 19 (387b), len:  2/13, t: 22s, mem: 77mb
NEW    run: 25939 (1190/s), ft: 5395 (58/s), corp: 19 (389b), len:  2/13, t: 22s, mem: 77mb
NEW    run: 25975 (1190/s), ft: 5399 (58/s), corp: 19 (391b), len:  2/13, t: 22s, mem: 77mb
NEW    run: 26006 (1190/s), ft: 5403 (58/s), corp: 19 (393b), len:  2/13, t: 22s, mem: 77mb
NEW    run: 26213 (1190/s), ft: 5407 (58/s), corp: 19 (395b), len:  2/13, t: 22s, mem: 77mb
NEW    run: 26304 (1190/s), ft: 5411 (58/s), corp: 19 (397b), len:  2/13, t: 22s, mem: 78mb
NEW    run: 26315 (1190/s), ft: 5415 (58/s), corp: 19 (399b), len:  2/13, t: 22s, mem: 78mb
NEW    run: 26362 (1189/s), ft: 5419 (58/s), corp: 19 (401b), len:  2/13, t: 22s, mem: 78mb
NEW    run: 26628 (1190/s), ft: 5423 (58/s), corp: 19 (403b), len:  2/13, t: 22s, mem: 78mb
NEW    run: 26735 (1188/s), ft: 5427 (58/s), corp: 19 (405b), len:  2/13, t: 22s, mem: 78mb
NEW    run: 27006 (1187/s), ft: 5431 (57/s), corp: 19 (407b), len:  2/13, t: 23s, mem: 78mb
NEW    run: 27089 (1187/s), ft: 5435 (57/s), corp: 19 (409b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27119 (1187/s), ft: 5439 (57/s), corp: 19 (411b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27290 (1187/s), ft: 5443 (57/s), corp: 19 (413b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27416 (1187/s), ft: 5447 (57/s), corp: 19 (415b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27447 (1187/s), ft: 5451 (57/s), corp: 19 (417b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27488 (1187/s), ft: 5455 (57/s), corp: 19 (419b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27493 (1187/s), ft: 5459 (57/s), corp: 19 (421b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27509 (1187/s), ft: 5463 (58/s), corp: 19 (423b), len:  2/13, t: 23s, mem: 79mb
NEW    run: 27705 (1186/s), ft: 5467 (57/s), corp: 19 (425b), len:  2/13, t: 23s, mem: 80mb
NEW    run: 28107 (1185/s), ft: 5471 (57/s), corp: 19 (427b), len:  2/13, t: 24s, mem: 80mb
NEW    run: 28198 (1185/s), ft: 5475 (57/s), corp: 19 (429b), len:  2/13, t: 24s, mem: 80mb
NEW    run: 28219 (1185/s), ft: 5479 (57/s), corp: 19 (431b), len:  2/13, t: 24s, mem: 90mb
NEW    run: 28310 (1185/s), ft: 5483 (57/s), corp: 19 (433b), len:  2/13, t: 24s, mem: 90mb
NEW    run: 28322 (1185/s), ft: 5487 (57/s), corp: 19 (435b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28498 (1185/s), ft: 5491 (57/s), corp: 19 (437b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28519 (1184/s), ft: 5495 (57/s), corp: 19 (439b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28590 (1184/s), ft: 5499 (57/s), corp: 19 (441b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28592 (1184/s), ft: 5503 (57/s), corp: 19 (443b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28608 (1183/s), ft: 5507 (57/s), corp: 19 (445b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28624 (1183/s), ft: 5511 (57/s), corp: 19 (447b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28700 (1182/s), ft: 5515 (57/s), corp: 19 (449b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28722 (1182/s), ft: 5519 (57/s), corp: 19 (451b), len:  2/13, t: 24s, mem: 91mb
NEW    run: 28889 (1181/s), ft: 5523 (57/s), corp: 19 (453b), len:  2/13, t: 24s, mem: 92mb
NEW    run: 28946 (1181/s), ft: 5527 (57/s), corp: 19 (455b), len:  2/13, t: 25s, mem: 92mb
NEW    run: 28957 (1181/s), ft: 5531 (57/s), corp: 19 (457b), len:  2/13, t: 25s, mem: 92mb
NEW    run: 29333 (1179/s), ft: 5535 (56/s), corp: 19 (459b), len:  2/13, t: 25s, mem: 92mb
NEW    run: 29601 (1178/s), ft: 5539 (56/s), corp: 19 (461b), len:  2/13, t: 25s, mem: 92mb
NEW    run: 29622 (1178/s), ft: 5543 (56/s), corp: 19 (463b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 29693 (1178/s), ft: 5547 (56/s), corp: 19 (465b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 29737 (1178/s), ft: 5551 (56/s), corp: 19 (467b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 29743 (1178/s), ft: 5555 (56/s), corp: 19 (469b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 29789 (1178/s), ft: 5559 (57/s), corp: 19 (471b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 29865 (1178/s), ft: 5563 (57/s), corp: 19 (473b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 29947 (1178/s), ft: 5567 (57/s), corp: 19 (475b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 30018 (1178/s), ft: 5571 (57/s), corp: 19 (477b), len:  2/13, t: 25s, mem: 93mb
NEW    run: 30069 (1177/s), ft: 5575 (57/s), corp: 19 (479b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30075 (1177/s), ft: 5579 (57/s), corp: 19 (481b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30266 (1177/s), ft: 5583 (56/s), corp: 19 (483b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30277 (1177/s), ft: 5587 (57/s), corp: 19 (485b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30450 (1176/s), ft: 5591 (56/s), corp: 19 (487b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30451 (1176/s), ft: 5595 (57/s), corp: 19 (489b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30557 (1176/s), ft: 5599 (57/s), corp: 19 (491b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30559 (1176/s), ft: 5603 (57/s), corp: 19 (493b), len:  2/13, t: 26s, mem: 94mb
NEW    run: 30575 (1176/s), ft: 5607 (57/s), corp: 19 (495b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 30577 (1176/s), ft: 5611 (57/s), corp: 19 (497b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 30618 (1176/s), ft: 5615 (57/s), corp: 19 (499b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 30635 (1176/s), ft: 5619 (57/s), corp: 19 (501b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 30711 (1176/s), ft: 5623 (57/s), corp: 19 (503b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 30723 (1176/s), ft: 5627 (57/s), corp: 19 (505b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 30947 (1176/s), ft: 5631 (57/s), corp: 19 (507b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 31078 (1175/s), ft: 5635 (57/s), corp: 19 (509b), len:  2/13, t: 26s, mem: 95mb
NEW    run: 31519 (1173/s), ft: 5639 (56/s), corp: 19 (511b), len:  2/13, t: 27s, mem: 96mb
NEW    run: 31616 (1173/s), ft: 5643 (56/s), corp: 19 (513b), len:  2/13, t: 27s, mem: 96mb
NEW    run: 31638 (1173/s), ft: 5647 (56/s), corp: 19 (515b), len:  2/13, t: 27s, mem: 96mb
NEW    run: 31660 (1173/s), ft: 5651 (56/s), corp: 19 (517b), len:  2/13, t: 27s, mem: 96mb
NEW    run: 31723 (1173/s), ft: 5655 (56/s), corp: 19 (519b), len:  2/13, t: 27s, mem: 96mb
NEW    run: 31729 (1173/s), ft: 5659 (57/s), corp: 19 (521b), len:  2/13, t: 27s, mem: 96mb
NEW    run: 31735 (1173/s), ft: 5663 (57/s), corp: 19 (523b), len:  2/13, t: 27s, mem: 97mb
NEW    run: 31766 (1173/s), ft: 5667 (57/s), corp: 19 (525b), len:  2/13, t: 27s, mem: 97mb
NEW    run: 31832 (1172/s), ft: 5671 (57/s), corp: 19 (527b), len:  2/13, t: 27s, mem: 97mb
NEW    run: 31945 (1172/s), ft: 5675 (57/s), corp: 19 (529b), len:  2/13, t: 27s, mem: 97mb
NEW    run: 31948 (1172/s), ft: 5679 (57/s), corp: 19 (531b), len:  2/13, t: 27s, mem: 97mb
NEW    run: 32109 (1172/s), ft: 5683 (57/s), corp: 19 (533b), len:  2/13, t: 27s, mem: 97mb
NEW    run: 32185 (1171/s), ft: 5687 (57/s), corp: 19 (535b), len:  2/13, t: 27s, mem: 97mb
NEW    run: 32426 (1171/s), ft: 5691 (56/s), corp: 19 (537b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32457 (1171/s), ft: 5695 (56/s), corp: 19 (539b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32543 (1171/s), ft: 5699 (56/s), corp: 19 (541b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32585 (1171/s), ft: 5703 (57/s), corp: 19 (543b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32681 (1171/s), ft: 5707 (57/s), corp: 19 (545b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32748 (1171/s), ft: 5711 (57/s), corp: 19 (547b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32859 (1171/s), ft: 5715 (56/s), corp: 19 (549b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32890 (1171/s), ft: 5719 (57/s), corp: 19 (551b), len:  2/13, t: 28s, mem: 98mb
NEW    run: 32931 (1171/s), ft: 5723 (57/s), corp: 19 (553b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33085 (1170/s), ft: 5727 (56/s), corp: 19 (555b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33156 (1170/s), ft: 5731 (56/s), corp: 19 (557b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33162 (1170/s), ft: 5735 (57/s), corp: 19 (559b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33170 (1170/s), ft: 5739 (57/s), corp: 19 (561b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33231 (1169/s), ft: 5743 (57/s), corp: 19 (563b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33242 (1169/s), ft: 5747 (57/s), corp: 19 (565b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33288 (1169/s), ft: 5751 (57/s), corp: 19 (567b), len:  2/13, t: 28s, mem: 99mb
NEW    run: 33376 (1168/s), ft: 5755 (57/s), corp: 19 (569b), len:  2/13, t: 29s, mem: 100mb
NEW    run: 33577 (1167/s), ft: 5759 (57/s), corp: 19 (571b), len:  2/13, t: 29s, mem: 100mb
NEW    run: 33749 (1167/s), ft: 5763 (56/s), corp: 19 (573b), len:  2/13, t: 29s, mem: 100mb
NEW    run: 33815 (1166/s), ft: 5767 (56/s), corp: 19 (575b), len:  2/13, t: 29s, mem: 100mb
NEW    run: 34006 (1166/s), ft: 5771 (56/s), corp: 19 (577b), len:  2/13, t: 29s, mem: 100mb
NEW    run: 34147 (1165/s), ft: 5775 (56/s), corp: 19 (579b), len:  2/13, t: 29s, mem: 100mb
NEW    run: 34313 (1166/s), ft: 5779 (56/s), corp: 19 (581b), len:  2/13, t: 29s, mem: 101mb
NEW    run: 34505 (1166/s), ft: 5783 (56/s), corp: 19 (583b), len:  2/13, t: 30s, mem: 101mb
NEW    run: 34611 (1165/s), ft: 5787 (56/s), corp: 19 (585b), len:  2/13, t: 30s, mem: 101mb
NEW    run: 34647 (1165/s), ft: 5791 (56/s), corp: 19 (587b), len:  2/13, t: 30s, mem: 101mb
NEW    run: 34693 (1165/s), ft: 5795 (56/s), corp: 19 (589b), len:  2/13, t: 30s, mem: 101mb
NEW    run: 34814 (1164/s), ft: 5799 (56/s), corp: 19 (591b), len:  2/13, t: 30s, mem: 101mb
NEW    run: 34835 (1164/s), ft: 5803 (56/s), corp: 19 (593b), len:  2/13, t: 30s, mem: 101mb
NEW    run: 34966 (1164/s), ft: 5807 (56/s), corp: 19 (595b), len:  2/13, t: 30s, mem: 102mb
NEW    run: 35028 (1164/s), ft: 5811 (56/s), corp: 19 (597b), len:  2/13, t: 30s, mem: 102mb
NEW    run: 35168 (1164/s), ft: 5815 (56/s), corp: 19 (599b), len:  2/13, t: 30s, mem: 102mb
NEW    run: 35191 (1164/s), ft: 5819 (56/s), corp: 19 (601b), len:  2/13, t: 30s, mem: 102mb
NEW    run: 35267 (1163/s), ft: 5823 (56/s), corp: 19 (603b), len:  2/13, t: 30s, mem: 102mb
NEW    run: 35423 (1163/s), ft: 5827 (56/s), corp: 19 (605b), len:  2/13, t: 30s, mem: 102mb
NEW    run: 35499 (1162/s), ft: 5831 (56/s), corp: 19 (607b), len:  2/13, t: 31s, mem: 103mb
NEW    run: 35720 (1162/s), ft: 5835 (55/s), corp: 19 (609b), len:  2/13, t: 31s, mem: 103mb
NEW    run: 35936 (1161/s), ft: 5839 (55/s), corp: 19 (611b), len:  2/13, t: 31s, mem: 103mb
NEW    run: 35942 (1161/s), ft: 5843 (55/s), corp: 19 (613b), len:  2/13, t: 31s, mem: 103mb
NEW    run: 35983 (1161/s), ft: 5847 (55/s), corp: 19 (615b), len:  2/13, t: 31s, mem: 103mb
NEW    run: 35989 (1161/s), ft: 5851 (56/s), corp: 19 (617b), len:  2/13, t: 31s, mem: 103mb
NEW    run: 36225 (1160/s), ft: 5855 (55/s), corp: 19 (619b), len:  2/13, t: 31s, mem: 104mb
NEW    run: 36256 (1160/s), ft: 5859 (55/s), corp: 19 (621b), len:  2/13, t: 31s, mem: 104mb
NEW    run: 36657 (1161/s), ft: 5863 (55/s), corp: 19 (623b), len:  2/13, t: 32s, mem: 104mb
NEW    run: 36785 (1161/s), ft: 5867 (55/s), corp: 19 (625b), len:  2/13, t: 32s, mem: 104mb
NEW    run: 36836 (1161/s), ft: 5871 (55/s), corp: 19 (627b), len:  2/13, t: 32s, mem: 104mb
NEW    run: 37062 (1160/s), ft: 5875 (55/s), corp: 19 (629b), len:  2/13, t: 32s, mem: 105mb
NEW    run: 37103 (1160/s), ft: 5879 (55/s), corp: 19 (631b), len:  2/13, t: 32s, mem: 105mb
NEW    run: 37221 (1159/s), ft: 5883 (55/s), corp: 19 (633b), len:  2/13, t: 32s, mem: 105mb
NEW    run: 37353 (1159/s), ft: 5887 (55/s), corp: 19 (635b), len:  2/13, t: 32s, mem: 105mb
NEW    run: 37569 (1159/s), ft: 5891 (54/s), corp: 19 (637b), len:  2/13, t: 32s, mem: 105mb
NEW    run: 37665 (1159/s), ft: 5895 (54/s), corp: 19 (639b), len:  2/13, t: 32s, mem: 105mb
NEW    run: 37736 (1159/s), ft: 5899 (54/s), corp: 19 (641b), len:  2/13, t: 33s, mem: 105mb
NEW    run: 37812 (1159/s), ft: 5903 (54/s), corp: 19 (643b), len:  2/13, t: 33s, mem: 106mb
NEW    run: 37823 (1159/s), ft: 5907 (54/s), corp: 19 (645b), len:  2/13, t: 33s, mem: 106mb
NEW    run: 37914 (1159/s), ft: 5911 (54/s), corp: 19 (647b), len:  2/13, t: 33s, mem: 106mb
NEW    run: 37971 (1159/s), ft: 5915 (54/s), corp: 19 (649b), len:  2/13, t: 33s, mem: 106mb
NEW    run: 38127 (1159/s), ft: 5919 (54/s), corp: 19 (651b), len:  2/13, t: 33s, mem: 106mb
NEW    run: 38178 (1158/s), ft: 5923 (54/s), corp: 19 (653b), len:  2/13, t: 33s, mem: 106mb
