run_id,t,coverage,corpus_size
run_1,10.87,3897,562
run_2,10.87,3883,555
run_3,10.87,3655,484
run_4,10.87,3930,574
run_5,10.87,3952,580
run_6,10.87,3952,580
run_7,10.87,3923,570
run_8,10.87,3904,565
run_9,10.87,3923,570
run_10,10.87,3915,568
run_1,10.9,3897,562
run_2,10.9,3883,555
run_3,10.9,3655,484
run_4,10.9,3930,574
run_5,10.9,3952,580
run_6,10.9,3952,580
run_7,10.9,3930,574
run_8,10.9,3904,565
run_9,10.9,3923,570
run_10,10.9,3915,568
run_1,10.91,3897,562
run_2,10.91,3887,557
run_3,10.91,3655,484
run_4,10.91,3930,574
run_5,10.91,3952,580
run_6,10.91,3952,580
run_7,10.91,3930,574
run_8,10.91,3904,565
run_9,10.91,3923,570
run_10,10.91,3915,568
run_1,10.93,3897,562
run_2,10.93,3887,557
run_3,10.93,3655,484
run_4,10.93,3930,574
run_5,10.93,3952,580
run_6,10.93,3952,580
run_7,10.93,3930,574
run_8,10.93,3915,568
run_9,10.93,3923,570
run_10,10.93,3915,568
run_1,10.98,3897,562
run_2,10.98,3887,557
run_3,10.98,3655,484
run_4,10.98,3951,579
run_5,10.98,3952,580
run_6,10.98,3952,580
run_7,10.98,3930,574
run_8,10.98,3915,568
run_9,10.98,3930,574
run_10,10.98,3915,568
run_1,11,3897,562
run_2,11,3887,557
run_3,11,3655,484
run_4,11,3951,579
run_5,11,3952,580
run_6,11,3952,580
run_7,11,3930,574
run_8,11,3915,568
run_9,11,3930,574
run_10,11,3923,570
run_1,11.01,3899,563
run_2,11.01,3887,557
run_3,11.01,3655,484
run_4,11.01,3951,579
run_5,11.01,3955,582
run_6,11.01,3955,582
run_7,11.01,3930,574
run_8,11.01,3915,568
run_9,11.01,3930,574
run_10,11.01,3923,570
run_1,11.03,3899,563
run_2,11.03,3887,557
run_3,11.03,3655,484
run_4,11.03,3951,579
run_5,11.03,3955,582
run_6,11.03,3955,582
run_7,11.03,3951,579
run_8,11.03,3915,568
run_9,11.03,3930,574
run_10,11.03,3923,570
run_1,11.04,3899,563
run_2,11.04,3887,557
run_3,11.04,3655,484
run_4,11.04,3951,579
run_5,11.04,3955,582
run_6,11.04,3955,582
run_7,11.04,3951,579
run_8,11.04,3915,568
run_9,11.04,3930,574
run_10,11.04,3923,570
run_1,11.07,3899,563
run_2,11.07,3887,557
run_3,11.07,3655,484
run_4,11.07,3951,579
run_5,11.07,3955,582
run_6,11.07,3955,582
run_7,11.07,3951,579
run_8,11.07,3923,570
run_9,11.07,3930,574
run_10,11.07,3923,570
run_1,11.11,3899,563
run_2,11.11,3887,557
run_3,11.11,3655,484
run_4,11.11,3952,580
run_5,11.11,3955,582
run_6,11.11,3955,582
run_7,11.11,3951,579
run_8,11.11,3923,570
run_9,11.11,3951,579
run_10,11.11,3923,570
run_1,11.14,3899,563
run_2,11.14,3887,557
run_3,11.14,3655,484
run_4,11.14,3952,580
run_5,11.14,3955,582
run_6,11.14,3955,582
run_7,11.14,3951,579
run_8,11.14,3923,570
run_9,11.14,3951,579
run_10,11.14,3930,574
run_1,11.15,3899,563
run_2,11.15,3887,557
run_3,11.15,3655,484
run_4,11.15,3952,580
run_5,11.15,3961,585
run_6,11.15,3961,585
run_7,11.15,3951,579
run_8,11.15,3923,570
run_9,11.15,3951,579
run_10,11.15,3930,574
run_1,11.16,3899,563
run_2,11.16,3887,557
run_3,11.16,3685,488
run_4,11.16,3952,580
run_5,11.16,3961,585
run_6,11.16,3961,585
run_7,11.16,3951,579
run_8,11.16,3923,570
run_9,11.16,3951,579
run_10,11.16,3930,574
run_1,11.17,3904,565
run_2,11.17,3887,557
run_3,11.17,3685,488
run_4,11.17,3952,580
run_5,11.17,3961,585
run_6,11.17,3961,585
run_7,11.17,3952,580
run_8,11.17,3923,570
run_9,11.17,3951,579
run_10,11.17,3930,574
run_1,11.18,3904,565
run_2,11.18,3889,558
run_3,11.18,3685,488
run_4,11.18,3952,580
run_5,11.18,3961,585
run_6,11.18,3961,585
run_7,11.18,3952,580
run_8,11.18,3923,570
run_9,11.18,3951,579
run_10,11.18,3930,574
run_1,11.21,3904,565
run_2,11.21,3889,558
run_3,11.21,3685,488
run_4,11.21,3952,580
run_5,11.21,3961,585
run_6,11.21,3961,585
run_7,11.21,3952,580
run_8,11.21,3930,574
run_9,11.21,3951,579
run_10,11.21,3930,574
run_1,11.25,3904,565
run_2,11.25,3889,558
run_3,11.25,3685,488
run_4,11.25,3955,582
run_5,11.25,3961,585
run_6,11.25,3961,585
run_7,11.25,3952,580
run_8,11.25,3930,574
run_9,11.25,3952,580
run_10,11.25,3930,574
run_1,11.28,3904,565
run_2,11.28,3889,558
run_3,11.28,3685,488
run_4,11.28,3955,582
run_5,11.28,3968,587
run_6,11.28,3968,587
run_7,11.28,3952,580
run_8,11.28,3930,574
run_9,11.28,3952,580
run_10,11.28,3930,574
run_1,11.29,3904,565
run_2,11.29,3889,558
run_3,11.29,3685,488
run_4,11.29,3955,582
run_5,11.29,3968,587
run_6,11.29,3968,587
run_7,11.29,3952,580
run_8,11.29,3930,574
run_9,11.29,3952,580
run_10,11.29,3951,579
run_1,11.32,3904,565
run_2,11.32,3889,558
run_3,11.32,3685,488
run_4,11.32,3955,582
run_5,11.32,3968,587
run_6,11.32,3968,587
run_7,11.32,3955,582
run_8,11.32,3930,574
run_9,11.32,3952,580
run_10,11.32,3951,579
run_1,11.33,3904,565
run_2,11.33,3889,558
run_3,11.33,3702,493
run_4,11.33,3955,582
run_5,11.33,3968,587
run_6,11.33,3968,587
run_7,11.33,3955,582
run_8,11.33,3930,574
run_9,11.33,3952,580
run_10,11.33,3951,579
run_1,11.35,3904,565
run_2,11.35,3889,558
run_3,11.35,3702,493
run_4,11.35,3955,582
run_5,11.35,3968,587
run_6,11.35,3968,587
run_7,11.35,3955,582
run_8,11.35,3951,579
run_9,11.35,3952,580
run_10,11.35,3951,579
run_1,11.36,3915,568
run_2,11.36,3895,561
run_3,11.36,3702,493
run_4,11.36,3955,582
run_5,11.36,3968,587
run_6,11.36,3968,587
run_7,11.36,3955,582
run_8,11.36,3951,579
run_9,11.36,3952,580
run_10,11.36,3951,579
run_1,11.39,3915,568
run_2,11.39,3895,561
run_3,11.39,3702,493
run_4,11.39,3961,585
run_5,11.39,3968,587
run_6,11.39,3968,587
run_7,11.39,3955,582
run_8,11.39,3951,579
run_9,11.39,3952,580
run_10,11.39,3951,579
run_1,11.41,3915,568
run_2,11.41,3895,561
run_3,11.41,3702,493
run_4,11.41,3961,585
run_5,11.41,3977,589
run_6,11.41,3977,589
run_7,11.41,3955,582
run_8,11.41,3951,579
run_9,11.41,3952,580
run_10,11.41,3951,579
run_1,11.42,3915,568
run_2,11.42,3895,561
run_3,11.42,3702,493
run_4,11.42,3961,585
run_5,11.42,3977,589
run_6,11.42,3977,589
run_7,11.42,3955,582
run_8,11.42,3951,579
run_9,11.42,3955,582
run_10,11.42,3951,579
run_1,11.45,3915,568
run_2,11.45,3895,561
run_3,11.45,3702,493
run_4,11.45,3961,585
run_5,11.45,3977,589
run_6,11.45,3977,589
run_7,11.45,3961,585
run_8,11.45,3951,579
run_9,11.45,3955,582
run_10,11.45,3952,580
run_1,11.49,3915,568
run_2,11.49,3895,561
run_3,11.49,3702,493
run_4,11.49,3961,585
run_5,11.49,3977,589
run_6,11.49,3977,589
run_7,11.49,3961,585
run_8,11.49,3952,580
run_9,11.49,3955,582
run_10,11.49,3952,580
run_1,11.5,3923,570
run_2,11.5,3897,562
run_3,11.5,3702,493
run_4,11.5,3961,585
run_5,11.5,3977,589
run_6,11.5,3977,589
run_7,11.5,3961,585
run_8,11.5,3952,580
run_9,11.5,3955,582
run_10,11.5,3952,580
run_1,11.53,3923,570
run_2,11.53,3897,562
run_3,11.53,3702,493
run_4,11.53,3968,587
run_5,11.53,3977,589
run_6,11.53,3977,589
run_7,11.53,3961,585
run_8,11.53,3952,580
run_9,11.53,3955,582
run_10,11.53,3952,580
run_1,11.54,3923,570
run_2,11.54,3897,562
run_3,11.54,3702,493
run_4,11.54,3968,587
run_5,11.54,3979,590
run_6,11.54,3977,589
run_7,11.54,3961,585
run_8,11.54,3952,580
run_9,11.54,3955,582
run_10,11.54,3952,580
run_1,11.55,3923,570
run_2,11.55,3897,562
run_3,11.55,3702,493
run_4,11.55,3968,587
run_5,11.55,3979,590
run_6,11.55,3979,590
run_7,11.55,3961,585
run_8,11.55,3952,580
run_9,11.55,3955,582
run_10,11.55,3952,580
run_1,11.58,3923,570
run_2,11.58,3897,562
run_3,11.58,3702,493
run_4,11.58,3968,587
run_5,11.58,3979,590
run_6,11.58,3979,590
run_7,11.58,3961,585
run_8,11.58,3952,580
run_9,11.58,3955,582
run_10,11.58,3955,582
run_1,11.59,3923,570
run_2,11.59,3897,562
run_3,11.59,3702,493
run_4,11.59,3968,587
run_5,11.59,3979,590
run_6,11.59,3979,590
run_7,11.59,3968,587
run_8,11.59,3952,580
run_9,11.59,3961,585
run_10,11.59,3955,582
run_1,11.62,3923,570
run_2,11.62,3897,562
run_3,11.62,3722,499
run_4,11.62,3968,587
run_5,11.62,3979,590
run_6,11.62,3979,590
run_7,11.62,3968,587
run_8,11.62,3952,580
run_9,11.62,3961,585
run_10,11.62,3955,582
run_1,11.63,3923,570
run_2,11.63,3897,562
run_3,11.63,3722,499
run_4,11.63,3968,587
run_5,11.63,3979,590
run_6,11.63,3979,590
run_7,11.63,3968,587
run_8,11.63,3955,582
run_9,11.63,3961,585
run_10,11.63,3955,582
run_1,11.64,3930,574
run_2,11.64,3897,562
run_3,11.64,3722,499
run_4,11.64,3968,587
run_5,11.64,3979,590
run_6,11.64,3979,590
run_7,11.64,3968,587
run_8,11.64,3955,582
run_9,11.64,3961,585
run_10,11.64,3955,582
run_1,11.66,3930,574
run_2,11.66,3897,562
run_3,11.66,3722,499
run_4,11.66,3977,589
run_5,11.66,3979,590
run_6,11.66,3979,590
run_7,11.66,3968,587
run_8,11.66,3955,582
run_9,11.66,3961,585
run_10,11.66,3955,582
run_1,11.68,3930,574
run_2,11.68,3897,562
run_3,11.68,3722,499
run_4,11.68,3977,589
run_5,11.68,3985,593
run_6,11.68,3985,593
run_7,11.68,3968,587
run_8,11.68,3955,582
run_9,11.68,3961,585
run_10,11.68,3955,582
run_1,11.71,3930,574
run_2,11.71,3899,563
run_3,11.71,3722,499
run_4,11.71,3977,589
run_5,11.71,3985,593
run_6,11.71,3985,593
run_7,11.71,3968,587
run_8,11.71,3955,582
run_9,11.71,3961,585
run_10,11.71,3955,582
run_1,11.72,3930,574
run_2,11.72,3899,563
run_3,11.72,3722,499
run_4,11.72,3977,589
run_5,11.72,3985,593
run_6,11.72,3985,593
run_7,11.72,3977,589
run_8,11.72,3955,582
run_9,11.72,3961,585
run_10,11.72,3961,585
run_1,11.74,3930,574
run_2,11.74,3899,563
run_3,11.74,3722,499
run_4,11.74,3977,589
run_5,11.74,3985,593
run_6,11.74,3985,593
run_7,11.74,3977,589
run_8,11.74,3955,582
run_9,11.74,3968,587
run_10,11.74,3961,585
run_1,11.77,3930,574
run_2,11.77,3899,563
run_3,11.77,3722,499
run_4,11.77,3977,589
run_5,11.77,3985,593
run_6,11.77,3985,593
run_7,11.77,3977,589
run_8,11.77,3961,585
run_9,11.77,3968,587
run_10,11.77,3961,585
run_1,11.79,3930,574
run_2,11.79,3899,563
run_3,11.79,3722,499
run_4,11.79,3979,590
run_5,11.79,3985,593
run_6,11.79,3985,593
run_7,11.79,3977,589
run_8,11.79,3961,585
run_9,11.79,3968,587
run_10,11.79,3961,585
run_1,11.82,3930,574
run_2,11.82,3899,563
run_3,11.82,3722,499
run_4,11.82,3979,590
run_5,11.82,3986,594
run_6,11.82,3985,593
run_7,11.82,3977,589
run_8,11.82,3961,585
run_9,11.82,3968,587
run_10,11.82,3961,585
run_1,11.83,3930,574
run_2,11.83,3899,563
run_3,11.83,3722,499
run_4,11.83,3979,590
run_5,11.83,3986,594
run_6,11.83,3986,594
run_7,11.83,3977,589
run_8,11.83,3961,585
run_9,11.83,3968,587
run_10,11.83,3961,585
run_1,11.85,3951,579
run_2,11.85,3899,563
run_3,11.85,3722,499
run_4,11.85,3979,590
run_5,11.85,3986,594
run_6,11.85,3986,594
run_7,11.85,3979,590
run_8,11.85,3961,585
run_9,11.85,3968,587
run_10,11.85,3961,585
run_1,11.86,3951,579
run_2,11.86,3904,565
run_3,11.86,3740,504
run_4,11.86,3979,590
run_5,11.86,3986,594
run_6,11.86,3986,594
run_7,11.86,3979,590
run_8,11.86,3961,585
run_9,11.86,3968,587
run_10,11.86,3968,587
run_1,11.91,3951,579
run_2,11.91,3904,565
run_3,11.91,3740,504
run_4,11.91,3979,590
run_5,11.91,3986,594
run_6,11.91,3986,594
run_7,11.91,3979,590
run_8,11.91,3961,585
run_9,11.91,3977,589
run_10,11.91,3968,587
run_1,11.92,3951,579
run_2,11.92,3904,565
run_3,11.92,3740,504
run_4,11.92,3985,593
run_5,11.92,3986,594
run_6,11.92,3986,594
run_7,11.92,3979,590
run_8,11.92,3968,587
run_9,11.92,3977,589
run_10,11.92,3968,587
run_1,11.94,3951,579
run_2,11.94,3904,565
run_3,11.94,3740,504
run_4,11.94,3985,593
run_5,11.94,3987,595
run_6,11.94,3986,594
run_7,11.94,3979,590
run_8,11.94,3968,587
run_9,11.94,3977,589
run_10,11.94,3968,587
run_1,11.96,3951,579
run_2,11.96,3904,565
run_3,11.96,3740,504
run_4,11.96,3985,593
run_5,11.96,3987,595
run_6,11.96,3987,595
run_7,11.96,3979,590
run_8,11.96,3968,587
run_9,11.96,3977,589
run_10,11.96,3968,587
run_1,11.97,3952,580
run_2,11.97,3904,565
run_3,11.97,3740,504
run_4,11.97,3985,593
run_5,11.97,3987,595
run_6,11.97,3987,595
run_7,11.97,3985,593
run_8,11.97,3968,587
run_9,11.97,3977,589
run_10,11.97,3968,587
run_1,12,3952,580
run_2,12,3904,565
run_3,12,3740,504
run_4,12,3985,593
run_5,12,3987,595
run_6,12,3987,595
run_7,12,3985,593
run_8,12,3968,587
run_9,12,3977,589
run_10,12,3977,589
run_1,12.02,3952,580
run_2,12.02,3915,568
run_3,12.02,3740,504
run_4,12.02,3985,593
run_5,12.02,3987,595
run_6,12.02,3987,595
run_7,12.02,3985,593
run_8,12.02,3968,587
run_9,12.02,3977,589
run_10,12.02,3977,589
run_1,12.04,3952,580
run_2,12.04,3915,568
run_3,12.04,3740,504
run_4,12.04,3985,593
run_5,12.04,3987,595
run_6,12.04,3987,595
run_7,12.04,3985,593
run_8,12.04,3968,587
run_9,12.04,3979,590
run_10,12.04,3977,589
run_1,12.06,3952,580
run_2,12.06,3915,568
run_3,12.06,3740,504
run_4,12.06,3985,593
run_5,12.06,3987,595
run_6,12.06,3987,595
run_7,12.06,3985,593
run_8,12.06,3977,589
run_9,12.06,3979,590
run_10,12.06,3977,589
run_1,12.07,3952,580
run_2,12.07,3915,568
run_3,12.07,3740,504
run_4,12.07,3986,594
run_5,12.07,3987,595
run_6,12.07,3987,595
run_7,12.07,3985,593
run_8,12.07,3977,589
run_9,12.07,3979,590
run_10,12.07,3977,589
run_1,12.08,3952,580
run_2,12.08,3915,568
run_3,12.08,3740,504
run_4,12.08,3986,594
run_5,12.08,3988,596
run_6,12.08,3987,595
run_7,12.08,3985,593
run_8,12.08,3977,589
run_9,12.08,3979,590
run_10,12.08,3977,589
run_1,12.1,3955,582
run_2,12.1,3915,568
run_3,12.1,3740,504
run_4,12.1,3986,594
run_5,12.1,3988,596
run_6,12.1,3988,596
run_7,12.1,3985,593
run_8,12.1,3977,589
run_9,12.1,3979,590
run_10,12.1,3977,589
run_1,12.12,3955,582
run_2,12.12,3915,568
run_3,12.12,3742,505
run_4,12.12,3986,594
run_5,12.12,3988,596
run_6,12.12,3988,596
run_7,12.12,3986,594
run_8,12.12,3977,589
run_9,12.12,3979,590
run_10,12.12,3979,590
run_1,12.16,3955,582
run_2,12.16,3923,570
run_3,12.16,3742,505
run_4,12.16,3986,594
run_5,12.16,3988,596
run_6,12.16,3988,596
run_7,12.16,3986,594
run_8,12.16,3977,589
run_9,12.16,3979,590
run_10,12.16,3979,590
run_1,12.17,3955,582
run_2,12.17,3923,570
run_3,12.17,3742,505
run_4,12.17,3986,594
run_5,12.17,3988,596
run_6,12.17,3988,596
run_7,12.17,3986,594
run_8,12.17,3977,589
run_9,12.17,3985,593
run_10,12.17,3979,590
run_1,12.2,3955,582
run_2,12.2,3923,570
run_3,12.2,3742,505
run_4,12.2,3987,595
run_5,12.2,3988,596
run_6,12.2,3988,596
run_7,12.2,3986,594
run_8,12.2,3979,590
run_9,12.2,3985,593
run_10,12.2,3979,590
run_1,12.22,3961,585
run_2,12.22,3923,570
run_3,12.22,3742,505
run_4,12.22,3987,595
run_5,12.22,3988,596
run_6,12.22,3988,596
run_7,12.22,3986,594
run_8,12.22,3979,590
run_9,12.22,3985,593
run_10,12.22,3979,590
run_1,12.25,3961,585
run_2,12.25,3923,570
run_3,12.25,3742,505
run_4,12.25,3987,595
run_5,12.25,3988,596
run_6,12.25,3988,596
run_7,12.25,3987,595
run_8,12.25,3979,590
run_9,12.25,3985,593
run_10,12.25,3979,590
run_1,12.26,3961,585
run_2,12.26,3923,570
run_3,12.26,3742,505
run_4,12.26,3987,595
run_5,12.26,3988,596
run_6,12.26,3988,596
run_7,12.26,3987,595
run_8,12.26,3979,590
run_9,12.26,3985,593
run_10,12.26,3985,593
run_1,12.29,3961,585
run_2,12.29,3930,574
run_3,12.29,3742,505
run_4,12.29,3987,595
run_5,12.29,3988,596
run_6,12.29,3988,596
run_7,12.29,3987,595
run_8,12.29,3979,590
run_9,12.29,3985,593
run_10,12.29,3985,593
run_1,12.3,3961,585
run_2,12.3,3930,574
run_3,12.3,3745,507
run_4,12.3,3987,595
run_5,12.3,3988,596
run_6,12.3,3988,596
run_7,12.3,3987,595
run_8,12.3,3979,590
run_9,12.3,3985,593
run_10,12.3,3985,593
run_1,12.31,3961,585
run_2,12.31,3930,574
run_3,12.31,3745,507
run_4,12.31,3987,595
run_5,12.31,3988,596
run_6,12.31,3988,596
run_7,12.31,3987,595
run_8,12.31,3979,590
run_9,12.31,3986,594
run_10,12.31,3985,593
run_1,12.33,3961,585
run_2,12.33,3930,574
run_3,12.33,3745,507
run_4,12.33,3988,596
run_5,12.33,3988,596
run_6,12.33,3988,596
run_7,12.33,3987,595
run_8,12.33,3979,590
run_9,12.33,3986,594
run_10,12.33,3985,593
run_1,12.35,3961,585
run_2,12.35,3930,574
run_3,12.35,3745,507
run_4,12.35,3988,596
run_5,12.35,3988,596
run_6,12.35,3988,596
run_7,12.35,3987,595
run_8,12.35,3985,593
run_9,12.35,3986,594
run_10,12.35,3985,593
run_1,12.36,3961,585
run_2,12.36,3930,574
run_3,12.36,3745,507
run_4,12.36,3988,596
run_5,12.36,4000,600
run_6,12.36,3988,596
run_7,12.36,3987,595
run_8,12.36,3985,593
run_9,12.36,3986,594
run_10,12.36,3985,593
run_1,12.39,3968,587
run_2,12.39,3930,574
run_3,12.39,3745,507
run_4,12.39,3988,596
run_5,12.39,4000,600
run_6,12.39,4000,600
run_7,12.39,3988,596
run_8,12.39,3985,593
run_9,12.39,3986,594
run_10,12.39,3985,593
run_1,12.4,3968,587
run_2,12.4,3930,574
run_3,12.4,3745,507
run_4,12.4,3988,596
run_5,12.4,4000,600
run_6,12.4,4000,600
run_7,12.4,3988,596
run_8,12.4,3985,593
run_9,12.4,3986,594
run_10,12.4,3986,594
run_1,12.43,3968,587
run_2,12.43,3930,574
run_3,12.43,3745,507
run_4,12.43,3988,596
run_5,12.43,4000,600
run_6,12.43,4000,600
run_7,12.43,3988,596
run_8,12.43,3985,593
run_9,12.43,3987,595
run_10,12.43,3986,594
run_1,12.44,3968,587
run_2,12.44,3951,579
run_3,12.44,3745,507
run_4,12.44,3988,596
run_5,12.44,4000,600
run_6,12.44,4000,600
run_7,12.44,3988,596
run_8,12.44,3985,593
run_9,12.44,3987,595
run_10,12.44,3986,594
run_1,12.47,3968,587
run_2,12.47,3951,579
run_3,12.47,3745,507
run_4,12.47,3988,596
run_5,12.47,4000,600
run_6,12.47,4000,600
run_7,12.47,3988,596
run_8,12.47,3985,593
run_9,12.47,3987,595
run_10,12.47,3986,594
run_1,12.48,3968,587
run_2,12.48,3951,579
run_3,12.48,3752,509
run_4,12.48,3988,596
run_5,12.48,4000,600
run_6,12.48,4000,600
run_7,12.48,3988,596
run_8,12.48,3985,593
run_9,12.48,3987,595
run_10,12.48,3986,594
run_1,12.5,3968,587
run_2,12.5,3951,579
run_3,12.5,3752,509
run_4,12.5,3988,596
run_5,12.5,4006,601
run_6,12.5,4000,600
run_7,12.5,3988,596
run_8,12.5,3985,593
run_9,12.5,3987,595
run_10,12.5,3986,594
run_1,12.52,3968,587
run_2,12.52,3951,579
run_3,12.52,3752,509
run_4,12.52,3988,596
run_5,12.52,4006,601
run_6,12.52,4000,600
run_7,12.52,3988,596
run_8,12.52,3986,594
run_9,12.52,3987,595
run_10,12.52,3986,594
run_1,12.53,3977,589
run_2,12.53,3951,579
run_3,12.53,3752,509
run_4,12.53,3988,596
run_5,12.53,4006,601
run_6,12.53,4000,600
run_7,12.53,3988,596
run_8,12.53,3986,594
run_9,12.53,3987,595
run_10,12.53,3987,595
run_1,12.54,3977,589
run_2,12.54,3951,579
run_3,12.54,3752,509
run_4,12.54,3988,596
run_5,12.54,4006,601
run_6,12.54,4006,601
run_7,12.54,3988,596
run_8,12.54,3986,594
run_9,12.54,3987,595
run_10,12.54,3987,595
run_1,12.55,3977,589
run_2,12.55,3951,579
run_3,12.55,3752,509
run_4,12.55,3988,596
run_5,12.55,4006,601
run_6,12.55,4006,601
run_7,12.55,3988,596
run_8,12.55,3986,594
run_9,12.55,3987,595
run_10,12.55,3987,595
run_1,12.57,3977,589
run_2,12.57,3951,579
run_3,12.57,3752,509
run_4,12.57,3988,596
run_5,12.57,4006,601
run_6,12.57,4006,601
run_7,12.57,3988,596
run_8,12.57,3986,594
run_9,12.57,3988,596
run_10,12.57,3987,595
run_1,12.58,3977,589
run_2,12.58,3952,580
run_3,12.58,3752,509
run_4,12.58,3988,596
run_5,12.58,4006,601
run_6,12.58,4006,601
run_7,12.58,3988,596
run_8,12.58,3986,594
run_9,12.58,3988,596
run_10,12.58,3987,595
run_1,12.61,3977,589
run_2,12.61,3952,580
run_3,12.61,3752,509
run_4,12.61,4000,600
run_5,12.61,4006,601
run_6,12.61,4006,601
run_7,12.61,3988,596
run_8,12.61,3986,594
run_9,12.61,3988,596
run_10,12.61,3987,595
run_1,12.63,3977,589
run_2,12.63,3952,580
run_3,12.63,3752,509
run_4,12.63,4000,600
run_5,12.63,4014,603
run_6,12.63,4006,601
run_7,12.63,3988,596
run_8,12.63,3986,594
run_9,12.63,3988,596
run_10,12.63,3987,595
run_1,12.66,3977,589
run_2,12.66,3952,580
run_3,12.66,3752,509
run_4,12.66,4000,600
run_5,12.66,4014,603
run_6,12.66,4006,601
run_7,12.66,3988,596
run_8,12.66,3986,594
run_9,12.66,3988,596
run_10,12.66,3988,596
run_1,12.67,3979,590
run_2,12.67,3952,580
run_3,12.67,3752,509
run_4,12.67,4000,600
run_5,12.67,4014,603
run_6,12.67,4006,601
run_7,12.67,3988,596
run_8,12.67,3987,595
run_9,12.67,3988,596
run_10,12.67,3988,596
run_1,12.68,3979,590
run_2,12.68,3952,580
run_3,12.68,3752,509
run_4,12.68,4000,600
run_5,12.68,4014,603
run_6,12.68,4014,603
run_7,12.68,3988,596
run_8,12.68,3987,595
run_9,12.68,3988,596
run_10,12.68,3988,596
run_1,12.69,3979,590
run_2,12.69,3952,580
run_3,12.69,3774,514
run_4,12.69,4000,600
run_5,12.69,4014,603
run_6,12.69,4014,603
run_7,12.69,3988,596
run_8,12.69,3987,595
run_9,12.69,3988,596
run_10,12.69,3988,596
run_1,12.7,3979,590
run_2,12.7,3952,580
run_3,12.7,3774,514
run_4,12.7,4000,600
run_5,12.7,4014,603
run_6,12.7,4014,603
run_7,12.7,4000,600
run_8,12.7,3987,595
run_9,12.7,3988,596
run_10,12.7,3988,596
run_1,12.72,3979,590
run_2,12.72,3955,582
run_3,12.72,3774,514
run_4,12.72,4000,600
run_5,12.72,4014,603
run_6,12.72,4014,603
run_7,12.72,4000,600
run_8,12.72,3987,595
run_9,12.72,3988,596
run_10,12.72,3988,596
run_1,12.75,3979,590
run_2,12.75,3955,582
run_3,12.75,3774,514
run_4,12.75,4006,601
run_5,12.75,4014,603
run_6,12.75,4014,603
run_7,12.75,4000,600
run_8,12.75,3987,595
run_9,12.75,3988,596
run_10,12.75,3988,596
run_1,12.78,3979,590
run_2,12.78,3955,582
run_3,12.78,3774,514
run_4,12.78,4006,601
run_5,12.78,4022,607
run_6,12.78,4014,603
run_7,12.78,4000,600
run_8,12.78,3987,595
run_9,12.78,3988,596
run_10,12.78,3988,596
run_1,12.8,3979,590
run_2,12.8,3955,582
run_3,12.8,3774,514
run_4,12.8,4006,601
run_5,12.8,4022,607
run_6,12.8,4014,603
run_7,12.8,4000,600
run_8,12.8,3987,595
run_9,12.8,3988,596
run_10,12.8,3988,596
run_1,12.81,3979,590
run_2,12.81,3955,582
run_3,12.81,3774,514
run_4,12.81,4006,601
run_5,12.81,4022,607
run_6,12.81,4014,603
run_7,12.81,4000,600
run_8,12.81,3988,596
run_9,12.81,3988,596
run_10,12.81,3988,596
run_1,12.82,3979,590
run_2,12.82,3955,582
run_3,12.82,3774,514
run_4,12.82,4006,601
run_5,12.82,4022,607
run_6,12.82,4022,607
run_7,12.82,4000,600
run_8,12.82,3988,596
run_9,12.82,3988,596
run_10,12.82,3988,596
run_1,12.83,3979,590
run_2,12.83,3955,582
run_3,12.83,3774,514
run_4,12.83,4006,601
run_5,12.83,4022,607
run_6,12.83,4022,607
run_7,12.83,4006,601
run_8,12.83,3988,596
run_9,12.83,3988,596
run_10,12.83,3988,596
run_1,12.84,3979,590
run_2,12.84,3955,582
run_3,12.84,3784,518
run_4,12.84,4006,601
run_5,12.84,4022,607
run_6,12.84,4022,607
run_7,12.84,4006,601
run_8,12.84,3988,596
run_9,12.84,3988,596
run_10,12.84,3988,596
run_1,12.85,3985,593
run_2,12.85,3955,582
run_3,12.85,3784,518
run_4,12.85,4006,601
run_5,12.85,4022,607
run_6,12.85,4022,607
run_7,12.85,4006,601
run_8,12.85,3988,596
run_9,12.85,4000,600
run_10,12.85,3988,596
run_1,12.89,3985,593
run_2,12.89,3955,582
run_3,12.89,3784,518
run_4,12.89,4014,603
run_5,12.89,4022,607
run_6,12.89,4022,607
run_7,12.89,4006,601
run_8,12.89,3988,596
run_9,12.89,4000,600
run_10,12.89,3988,596
run_1,12.91,3985,593
run_2,12.91,3955,582
run_3,12.91,3784,518
run_4,12.91,4014,603
run_5,12.91,4022,607
run_6,12.91,4022,607
run_7,12.91,4006,601
run_8,12.91,3988,596
run_9,12.91,4000,600
run_10,12.91,3988,596
run_1,12.93,3985,593
run_2,12.93,3961,585
run_3,12.93,3784,518
run_4,12.93,4014,603
run_5,12.93,4022,607
run_6,12.93,4022,607
run_7,12.93,4006,601
run_8,12.93,3988,596
run_9,12.93,4000,600
run_10,12.93,3988,596
run_1,12.95,3985,593
run_2,12.95,3961,585
run_3,12.95,3784,518
run_4,12.95,4014,603
run_5,12.95,4022,607
run_6,12.95,4022,607
run_7,12.95,4006,601
run_8,12.95,3988,596
run_9,12.95,4000,600
run_10,12.95,4000,600
run_1,12.98,3985,593
run_2,12.98,3961,585
run_3,12.98,3784,518
run_4,12.98,4014,603
run_5,12.98,4022,607
run_6,12.98,4022,607
run_7,12.98,4014,603
run_8,12.98,3988,596
